timestamp,motor_current_A,wheel_rpm,imu_accel_g,battery_soc,temp_motor_C
2026-08-24T22:06:37,2.413,119.0,0.9944,0.9421,38.5
2026-08-24T22:06:38,2.421,118.1,1.0079,0.9420,38.6
2026-08-24T22:06:39,2.412,117.9,0.9957,0.9420,38.6
2026-08-24T22:06:40,2.385,119.0,0.9963,0.9420,38.6
2026-08-24T22:06:41,2.398,117.8,1.0091,0.9420,38.6
2026-08-24T22:06:42,2.374,118.9,1.0070,0.9420,38.7
2026-08-24T22:06:43,2.380,118.2,1.0060,0.9419,38.7
2026-08-24T22:06:44,2.372,118.7,1.0099,0.9419,38.6
2026-08-24T22:06:45,2.370,118.2,0.9964,0.9419,38.7
2026-08-24T22:06:46,2.400,118.9,0.9969,0.9419,38.7
2026-08-24T22:06:47,2.368,118.3,1.0055,0.9419,38.7
2026-08-24T22:06:48,2.387,118.7,0.9985,0.9418,38.7
2026-08-24T22:06:49,2.367,118.4,1.0019,0.9418,38.7
2026-08-24T22:06:50,2.396,118.7,1.0023,0.9418,38.7
2026-08-24T22:06:51,2.387,119.9,1.0098,0.9418,38.7
2026-08-24T22:06:52,2.360,120.2,0.9929,0.9418,38.8
2026-08-24T22:06:53,2.381,119.6,1.0032,0.9417,38.8
2026-08-24T22:06:54,2.393,119.4,1.0082,0.9417,38.8
2026-08-24T22:06:55,2.374,119.0,1.0066,0.9417,38.9
2026-08-24T22:06:56,2.364,120.6,0.9944,0.9417,38.8
2026-08-24T22:06:57,2.343,119.2,1.0071,0.9417,38.8
2026-08-24T22:06:58,2.383,119.2,1.0069,0.9416,38.9
2026-08-24T22:06:59,2.360,120.0,0.9906,0.9416,38.9
2026-08-24T22:07:00,2.371,120.8,0.9960,0.9416,38.9
2026-08-24T22:07:01,2.338,120.0,1.0027,0.9416,38.9
2026-08-24T22:07:02,2.375,120.1,0.9955,0.9416,38.9
2026-08-24T22:07:03,2.354,120.6,1.0008,0.9415,39.0
2026-08-24T22:07:04,2.332,120.8,0.9990,0.9415,39.0
2026-08-24T22:07:05,2.324,120.8,0.9914,0.9415,39.0
2026-08-24T22:07:06,2.328,121.0,0.9983,0.9415,39.0
2026-08-24T22:07:07,2.327,120.7,0.9925,0.9415,39.0
2026-08-24T22:07:08,2.332,120.9,0.9952,0.9414,39.0
2026-08-24T22:07:09,2.340,121.5,0.9930,0.9414,39.0
2026-08-24T22:07:10,2.304,120.1,1.0047,0.9414,39.0
2026-08-24T22:07:11,2.305,120.2,1.0028,0.9414,39.0
2026-08-24T22:07:12,2.299,120.2,1.0093,0.9414,39.0
2026-08-24T22:07:13,2.300,121.1,0.9949,0.9413,39.0
2026-08-24T22:07:14,2.319,122.1,0.9907,0.9413,39.1
2026-08-24T22:07:15,2.309,121.4,0.9951,0.9413,39.1
2026-08-24T22:07:16,2.316,122.1,0.9912,0.9413,39.1
2026-08-24T22:07:17,2.298,120.7,0.9905,0.9413,39.1
2026-08-24T22:07:18,2.304,122.2,0.9983,0.9413,39.1
2026-08-24T22:07:19,2.278,120.8,0.9905,0.9412,39.1
2026-08-24T22:07:20,2.264,121.5,0.9922,0.9412,39.1
2026-08-24T22:07:21,2.248,121.7,1.0096,0.9412,39.1
2026-08-24T22:07:22,2.275,122.2,1.0005,0.9412,39.1
2026-08-24T22:07:23,2.266,121.0,0.9984,0.9411,39.1
2026-08-24T22:07:24,2.253,122.4,1.0036,0.9411,39.0
2026-08-24T22:07:25,2.263,121.9,1.0087,0.9411,39.0
2026-08-24T22:07:26,2.238,121.7,0.9930,0.9411,39.0
2026-08-24T22:07:27,2.226,121.7,1.0011,0.9411,38.9
2026-08-24T22:07:28,2.218,122.6,0.9930,0.9410,39.0
2026-08-24T22:07:29,2.234,122.1,1.0066,0.9410,38.9
2026-08-24T22:07:30,2.241,121.7,1.0056,0.9410,38.9
2026-08-24T22:07:31,2.211,121.3,0.9933,0.9410,38.9
2026-08-24T22:07:32,2.223,121.6,1.0069,0.9410,38.9
2026-08-24T22:07:33,2.220,122.3,1.0035,0.9410,38.9
2026-08-24T22:07:34,2.178,122.9,1.0005,0.9409,38.9
2026-08-24T22:07:35,2.186,122.9,1.0022,0.9409,38.9
2026-08-24T22:07:36,2.211,123.0,0.9988,0.9409,38.8
2026-08-24T22:07:37,2.207,123.0,1.0091,0.9409,38.8
2026-08-24T22:07:38,2.183,123.3,1.0044,0.9409,38.7
2026-08-24T22:07:39,2.194,123.0,1.0054,0.9408,38.7
2026-08-24T22:07:40,2.163,122.4,0.9980,0.9408,38.6
2026-08-24T22:07:41,2.171,123.1,0.9985,0.9408,38.6
2026-08-24T22:07:42,2.138,123.5,0.9961,0.9408,38.7
2026-08-24T22:07:43,2.150,122.3,1.0034,0.9408,38.6
2026-08-24T22:07:44,2.151,123.1,1.0049,0.9407,38.6
2026-08-24T22:07:45,2.124,123.7,1.0027,0.9407,38.6
2026-08-24T22:07:46,2.136,122.7,1.0088,0.9407,38.6
2026-08-24T22:07:47,2.116,123.3,1.0044,0.9407,38.5
2026-08-24T22:07:48,2.140,123.5,0.9942,0.9407,38.4
2026-08-24T22:07:49,2.098,123.5,0.9964,0.9406,38.4
2026-08-24T22:07:50,2.094,123.3,0.9915,0.9406,38.3
2026-08-24T22:07:51,2.102,123.7,0.9961,0.9406,38.3
2026-08-24T22:07:52,2.102,124.3,1.0036,0.9406,38.2
2026-08-24T22:07:53,2.082,124.0,0.9977,0.9406,38.2
2026-08-24T22:07:54,2.080,123.2,1.0052,0.9405,38.2
2026-08-24T22:07:55,2.090,124.5,1.0087,0.9405,38.2
2026-08-24T22:07:56,2.073,123.2,0.9960,0.9405,38.2
2026-08-24T22:07:57,2.044,124.8,1.0074,0.9405,38.2
2026-08-24T22:07:58,2.036,123.7,0.9971,0.9404,38.1
2026-08-24T22:07:59,2.030,124.9,0.9931,0.9404,38.1
2026-08-24T22:08:00,2.072,123.1,0.9909,0.9404,38.0
2026-08-24T22:08:01,2.041,124.6,0.9993,0.9404,38.0
2026-08-24T22:08:02,2.040,124.6,0.9906,0.9404,38.0
2026-08-24T22:08:03,2.032,124.9,0.9915,0.9403,37.9
2026-08-24T22:08:04,2.023,124.9,0.9989,0.9403,37.9
2026-08-24T22:08:05,2.000,123.6,1.0012,0.9403,37.9
2026-08-24T22:08:06,2.035,125.1,0.9949,0.9403,37.9
2026-08-24T22:08:07,2.007,124.9,0.9999,0.9403,37.8
2026-08-24T22:08:08,2.014,123.8,1.0045,0.9402,37.9
2026-08-24T22:08:09,1.981,124.7,0.9995,0.9402,37.8
2026-08-24T22:08:10,1.980,125.0,1.0032,0.9402,37.9
2026-08-24T22:08:11,1.968,125.3,0.9938,0.9402,37.8
2026-08-24T22:08:12,1.957,125.1,1.0067,0.9402,37.8
2026-08-24T22:08:13,1.982,125.2,1.0067,0.9401,37.8
2026-08-24T22:08:14,1.950,124.5,1.0042,0.9401,37.9
2026-08-24T22:08:15,1.947,124.7,0.9901,0.9401,37.8
2026-08-24T22:08:16,1.939,123.9,0.9936,0.9401,37.8
2026-08-24T22:08:17,1.948,125.2,1.0083,0.9401,37.8
2026-08-24T22:08:18,1.968,124.0,1.0040,0.9400,37.7
2026-08-24T22:08:19,1.955,125.2,1.0058,0.9400,37.7
2026-08-24T22:08:20,1.930,123.8,1.0020,0.9400,37.7
2026-08-24T22:08:21,1.955,123.9,0.9950,0.9400,37.7
2026-08-24T22:08:22,1.927,125.2,1.0090,0.9400,37.8
2026-08-24T22:08:23,1.918,124.0,1.0030,0.9399,37.7
2026-08-24T22:08:24,1.914,123.9,1.0033,0.9399,37.7
2026-08-24T22:08:25,1.891,125.0,0.9957,0.9399,37.8
2026-08-24T22:08:26,1.884,124.4,1.0037,0.9399,37.7
2026-08-24T22:08:27,1.904,124.8,1.0025,0.9399,37.7
2026-08-24T22:08:28,1.898,125.3,0.9972,0.9398,37.8
2026-08-24T22:08:29,1.892,124.4,0.9986,0.9398,37.8
2026-08-24T22:08:30,1.874,124.9,1.0070,0.9398,37.8
2026-08-24T22:08:31,1.861,125.3,1.0081,0.9398,37.8
2026-08-24T22:08:32,1.895,124.5,0.9934,0.9398,37.8
2026-08-24T22:08:33,1.869,124.3,1.0036,0.9397,37.8
2026-08-24T22:08:34,1.884,125.0,1.0023,0.9397,37.8
2026-08-24T22:08:35,1.852,124.3,1.0083,0.9397,37.7
2026-08-24T22:08:36,1.876,125.0,0.9963,0.9397,37.7
2026-08-24T22:08:37,1.856,124.3,1.0084,0.9397,37.8
2026-08-24T22:08:38,1.852,124.3,1.0009,0.9396,37.7
2026-08-24T22:08:39,1.880,124.1,1.0044,0.9396,37.8
2026-08-24T22:08:40,1.866,125.0,0.9979,0.9396,37.8
2026-08-24T22:08:41,1.863,125.3,1.0032,0.9396,37.8
2026-08-24T22:08:42,1.869,124.7,1.0093,0.9396,37.8
2026-08-24T22:08:43,1.825,125.8,1.0080,0.9395,37.8
2026-08-24T22:08:44,1.831,124.7,0.9905,0.9395,37.8
2026-08-24T22:08:45,1.838,125.0,1.0100,0.9395,37.8
2026-08-24T22:08:46,1.825,124.6,1.0064,0.9395,37.8
2026-08-24T22:08:47,1.851,125.8,1.0012,0.9395,37.9
2026-08-24T22:08:48,1.816,125.2,0.9965,0.9394,37.9
2026-08-24T22:08:49,1.834,125.8,0.9935,0.9394,37.9
2026-08-24T22:08:50,1.822,125.4,0.9928,0.9394,37.9
2026-08-24T22:08:51,1.831,124.0,0.9990,0.9394,38.0
2026-08-24T22:08:52,1.802,124.5,1.0019,0.9394,38.0
2026-08-24T22:08:53,1.809,125.1,1.0090,0.9393,38.1
2026-08-24T22:08:54,1.824,124.5,0.9979,0.9393,38.1
2026-08-24T22:08:55,1.821,124.9,0.9978,0.9393,38.1
2026-08-24T22:08:56,1.821,124.7,0.9964,0.9393,38.1
2026-08-24T22:08:57,1.809,125.5,1.0061,0.9393,38.2
2026-08-24T22:08:58,1.814,124.3,1.0081,0.9392,38.2
2026-08-24T22:08:59,1.819,125.2,1.0027,0.9392,38.2
2026-08-24T22:09:00,1.793,124.7,1.0010,0.9392,38.2
2026-08-24T22:09:01,1.804,124.7,0.9954,0.9392,38.3
2026-08-24T22:09:02,1.807,124.7,1.0075,0.9392,38.3
2026-08-24T22:09:03,1.818,123.9,1.0013,0.9392,38.3
2026-08-24T22:09:04,1.788,124.3,1.0070,0.9391,38.2
2026-08-24T22:09:05,1.825,125.0,0.9933,0.9391,38.2
2026-08-24T22:09:06,1.807,125.0,0.9903,0.9391,38.3
2026-08-24T22:09:07,1.795,124.9,1.0063,0.9391,38.3
2026-08-24T22:09:08,1.778,124.4,0.9920,0.9390,38.3
2026-08-24T22:09:09,1.810,124.4,0.9990,0.9390,38.3
2026-08-24T22:09:10,1.824,124.3,0.9915,0.9390,38.3
2026-08-24T22:09:11,1.812,125.3,0.9956,0.9390,38.3
2026-08-24T22:09:12,1.778,125.1,0.9964,0.9390,38.3
2026-08-24T22:09:13,1.806,125.2,0.9963,0.9390,38.3
2026-08-24T22:09:14,1.786,123.7,0.9948,0.9389,38.4
2026-08-24T22:09:15,1.804,125.4,0.9987,0.9389,38.4
2026-08-24T22:09:16,1.806,124.9,1.0017,0.9389,38.4
2026-08-24T22:09:17,1.788,123.9,0.9936,0.9389,38.4
2026-08-24T22:09:18,1.816,123.8,1.0088,0.9389,38.5
2026-08-24T22:09:19,1.793,124.1,1.0039,0.9388,38.5
2026-08-24T22:09:20,1.798,123.8,0.9938,0.9388,38.5
2026-08-24T22:09:21,1.810,123.3,1.0001,0.9388,38.5
2026-08-24T22:09:22,1.804,123.8,0.9972,0.9388,38.5
2026-08-24T22:09:23,1.794,124.1,1.0098,0.9388,38.5
2026-08-24T22:09:24,1.797,123.7,0.9924,0.9387,38.5
2026-08-24T22:09:25,1.826,123.5,1.0002,0.9387,38.6
2026-08-24T22:09:26,1.814,123.4,0.9917,0.9387,38.6
2026-08-24T22:09:27,1.827,123.1,0.9924,0.9387,38.6
2026-08-24T22:09:28,1.844,123.0,0.9935,0.9387,38.6
2026-08-24T22:09:29,1.814,124.4,1.0057,0.9386,38.6
2026-08-24T22:09:30,1.830,123.1,1.0019,0.9386,38.7
2026-08-24T22:09:31,1.809,123.9,1.0059,0.9386,38.7
2026-08-24T22:09:32,1.839,124.0,1.0068,0.9386,38.7
2026-08-24T22:09:33,1.828,123.5,1.0020,0.9386,38.6
2026-08-24T22:09:34,1.814,124.3,0.9973,0.9385,38.6
2026-08-24T22:09:35,1.829,124.4,0.9905,0.9385,38.6
2026-08-24T22:09:36,1.839,123.7,0.9915,0.9385,38.6
2026-08-24T22:09:37,1.849,123.3,0.9910,0.9385,38.6
2026-08-24T22:09:38,1.852,123.8,0.9972,0.9385,38.6
2026-08-24T22:09:39,1.826,123.0,1.0053,0.9384,38.6
2026-08-24T22:09:40,1.852,123.0,1.0005,0.9384,38.7
2026-08-24T22:09:41,1.839,122.9,0.9939,0.9384,38.7
2026-08-24T22:09:42,1.860,123.1,0.9936,0.9384,38.7
2026-08-24T22:09:43,1.881,123.4,1.0007,0.9384,38.7
2026-08-24T22:09:44,1.888,122.9,0.9962,0.9383,38.7
2026-08-24T22:09:45,1.870,122.1,1.0014,0.9383,38.6
2026-08-24T22:09:46,1.868,122.2,1.0008,0.9383,38.7
2026-08-24T22:09:47,1.863,122.5,0.9973,0.9383,38.7
2026-08-24T22:09:48,1.899,123.3,1.0078,0.9383,38.6
2026-08-24T22:09:49,1.900,122.6,1.0093,0.9382,38.6
2026-08-24T22:09:50,1.908,122.8,0.9974,0.9382,38.6
2026-08-24T22:09:51,1.902,122.4,0.9905,0.9382,38.7
2026-08-24T22:09:52,1.882,121.8,1.0047,0.9382,38.6
2026-08-24T22:09:53,1.915,121.5,0.9978,0.9382,38.6
2026-08-24T22:09:54,1.891,122.2,0.9961,0.9381,38.6
2026-08-24T22:09:55,1.938,122.9,0.9962,0.9381,38.5
2026-08-24T22:09:56,1.937,121.3,0.9985,0.9381,38.5
2026-08-24T22:09:57,1.927,123.1,0.9921,0.9381,38.5
2026-08-24T22:09:58,1.947,121.8,1.0045,0.9381,38.5
2026-08-24T22:09:59,1.936,122.4,0.9910,0.9380,38.4
2026-08-24T22:10:00,1.929,122.5,1.0068,0.9380,38.4
2026-08-24T22:10:01,1.942,122.3,0.9947,0.9380,38.3
2026-08-24T22:10:02,1.944,121.9,1.0006,0.9380,38.3
2026-08-24T22:10:03,1.935,122.8,1.0019,0.9380,38.3
2026-08-24T22:10:04,1.942,121.0,0.9949,0.9379,38.3
2026-08-24T22:10:05,1.975,122.2,1.0069,0.9379,38.2
2026-08-24T22:10:06,1.953,121.2,0.9912,0.9379,38.3
2026-08-24T22:10:07,1.973,121.8,0.9913,0.9379,38.2
2026-08-24T22:10:08,1.975,121.1,0.9986,0.9379,38.2
2026-08-24T22:10:09,1.967,121.9,0.9991,0.9378,38.2
2026-08-24T22:10:10,1.993,121.3,1.0016,0.9378,38.2
2026-08-24T22:10:11,1.995,122.2,1.0019,0.9378,38.2
2026-08-24T22:10:12,2.009,120.3,1.0086,0.9378,38.2
2026-08-24T22:10:13,1.996,120.4,1.0080,0.9378,38.1
2026-08-24T22:10:14,1.991,120.3,1.0037,0.9377,38.1
2026-08-24T22:10:15,2.031,121.6,0.9904,0.9377,38.1
2026-08-24T22:10:16,2.026,121.5,0.9957,0.9377,38.1
2026-08-24T22:10:17,2.033,120.8,0.9969,0.9377,38.0
2026-08-24T22:10:18,2.017,121.3,1.0098,0.9377,38.0
2026-08-24T22:10:19,2.042,121.5,0.9955,0.9376,38.0
2026-08-24T22:10:20,2.066,121.0,0.9957,0.9376,38.0
2026-08-24T22:10:21,2.050,119.7,1.0073,0.9376,38.0
2026-08-24T22:10:22,2.075,120.3,1.0083,0.9376,38.0
2026-08-24T22:10:23,2.085,119.9,0.9936,0.9376,38.0
2026-08-24T22:10:24,2.050,121.1,1.0021,0.9375,38.0
2026-08-24T22:10:25,2.081,120.4,0.9926,0.9375,37.9
2026-08-24T22:10:26,2.090,120.9,1.0092,0.9375,37.9
2026-08-24T22:10:27,2.095,120.7,0.9948,0.9375,37.8
2026-08-24T22:10:28,2.096,119.3,1.0056,0.9375,37.8
2026-08-24T22:10:29,2.092,119.5,1.0058,0.9374,37.8
2026-08-24T22:10:30,2.127,119.8,1.0042,0.9374,37.7
2026-08-24T22:10:31,2.103,120.4,1.0061,0.9374,37.7
2026-08-24T22:10:32,2.127,119.9,1.0096,0.9374,37.7
2026-08-24T22:10:33,2.106,120.0,0.9916,0.9374,37.7
2026-08-24T22:10:34,2.112,119.0,1.0091,0.9373,37.7
2026-08-24T22:10:35,2.157,119.5,0.9907,0.9373,37.7
2026-08-24T22:10:36,2.138,119.8,0.9965,0.9373,37.7
2026-08-24T22:10:37,2.146,120.1,1.0049,0.9373,37.7
2026-08-24T22:10:38,2.146,119.1,1.0003,0.9373,37.7
2026-08-24T22:10:39,2.145,119.9,0.9966,0.9372,37.7
2026-08-24T22:10:40,2.193,118.6,0.9952,0.9372,37.6
2026-08-24T22:10:41,2.177,118.7,0.9902,0.9372,37.5
2026-08-24T22:10:42,2.181,118.5,1.0046,0.9372,37.5
2026-08-24T22:10:43,2.205,119.0,1.0100,0.9372,37.5
2026-08-24T22:10:44,2.182,118.5,1.0036,0.9371,37.4
2026-08-24T22:10:45,2.185,119.0,0.9928,0.9371,37.4
2026-08-24T22:10:46,2.187,119.1,1.0026,0.9371,37.4
2026-08-24T22:10:47,2.206,117.7,1.0068,0.9371,37.3
2026-08-24T22:10:48,2.240,118.9,1.0015,0.9371,37.3
2026-08-24T22:10:49,2.225,118.4,0.9905,0.9370,37.4
2026-08-24T22:10:50,2.234,117.4,1.0097,0.9370,37.3
2026-08-24T22:10:51,2.218,118.3,0.9949,0.9370,37.4
2026-08-24T22:10:52,2.238,118.6,0.9994,0.9370,37.3
2026-08-24T22:10:53,2.241,118.2,0.9980,0.9370,37.3
2026-08-24T22:10:54,2.246,119.0,1.0044,0.9369,37.3
2026-08-24T22:10:55,2.263,117.2,1.0015,0.9369,37.3
2026-08-24T22:10:56,2.233,118.8,0.9976,0.9369,37.3
2026-08-24T22:10:57,2.258,117.3,0.9916,0.9369,37.4
2026-08-24T22:10:58,2.247,118.3,0.9916,0.9369,37.3
2026-08-24T22:10:59,2.298,117.3,0.9909,0.9368,37.3
2026-08-24T22:11:00,2.296,118.1,0.9976,0.9368,37.4
2026-08-24T22:11:01,2.280,118.5,1.0030,0.9368,37.4
2026-08-24T22:11:02,2.287,117.1,0.9942,0.9368,37.4
2026-08-24T22:11:03,2.292,117.8,0.9939,0.9368,37.4
2026-08-24T22:11:04,2.290,118.2,0.9940,0.9367,37.4
2026-08-24T22:11:05,2.319,117.7,0.9953,0.9367,37.4
2026-08-24T22:11:06,2.313,118.0,0.9935,0.9367,37.5
2026-08-24T22:11:07,2.305,117.1,1.0074,0.9367,37.5
2026-08-24T22:11:08,2.327,117.6,0.9992,0.9367,37.5
2026-08-24T22:11:09,2.343,116.6,1.0067,0.9366,37.5
2026-08-24T22:11:10,2.301,116.6,1.0090,0.9366,37.5
2026-08-24T22:11:11,2.321,116.6,1.0024,0.9366,37.5
2026-08-24T22:11:12,2.341,116.5,0.9963,0.9366,37.5
2026-08-24T22:11:13,2.347,117.9,0.9901,0.9366,37.5
2026-08-24T22:11:14,2.357,116.9,1.0082,0.9365,37.5
2026-08-24T22:11:15,2.354,116.4,1.0066,0.9365,37.5
2026-08-24T22:11:16,2.341,116.7,1.0099,0.9365,37.6
2026-08-24T22:11:17,2.334,117.6,0.9988,0.9365,37.6
2026-08-24T22:11:18,2.361,117.3,0.9927,0.9365,37.6
2026-08-24T22:11:19,2.344,117.0,0.9966,0.9364,37.6
2026-08-24T22:11:20,2.335,115.5,1.0072,0.9364,37.7
2026-08-24T22:11:21,2.372,117.0,0.9914,0.9364,37.6
2026-08-24T22:11:22,2.369,116.2,0.9961,0.9364,37.6
2026-08-24T22:11:23,2.342,115.5,0.9913,0.9364,37.7
2026-08-24T22:11:24,2.345,115.5,0.9982,0.9363,37.8
2026-08-24T22:11:25,2.351,116.4,1.0036,0.9363,37.7
2026-08-24T22:11:26,2.364,116.2,1.0069,0.9363,37.8
2026-08-24T22:11:27,2.362,116.2,1.0025,0.9363,37.9
2026-08-24T22:11:28,2.370,115.1,0.9994,0.9362,37.9
2026-08-24T22:11:29,2.359,115.6,0.9929,0.9362,37.9
2026-08-24T22:11:30,2.385,115.3,1.0016,0.9362,37.9
2026-08-24T22:11:31,2.398,115.1,1.0099,0.9362,37.9
2026-08-24T22:11:32,2.408,115.5,0.9914,0.9362,37.9
2026-08-24T22:11:33,2.394,115.6,0.9976,0.9361,37.9
2026-08-24T22:11:34,2.377,116.0,1.0099,0.9361,37.9
2026-08-24T22:11:35,2.398,115.9,1.0089,0.9361,38.0
2026-08-24T22:11:36,2.380,116.5,1.0006,0.9361,38.0
2026-08-24T22:11:37,2.408,116.0,0.9927,0.9361,38.0
2026-08-24T22:11:38,2.384,115.1,1.0067,0.9360,38.0
2026-08-24T22:11:39,2.374,115.8,1.0009,0.9360,38.0
2026-08-24T22:11:40,2.421,114.6,1.0019,0.9360,38.1
2026-08-24T22:11:41,2.388,116.2,1.0065,0.9360,38.1
2026-08-24T22:11:42,2.412,114.9,0.9914,0.9360,38.1
2026-08-24T22:11:43,2.378,115.2,1.0061,0.9359,38.0
2026-08-24T22:11:44,2.415,115.2,0.9901,0.9359,38.1
2026-08-24T22:11:45,2.383,116.4,0.9950,0.9359,38.1
2026-08-24T22:11:46,2.377,116.2,0.9904,0.9359,38.1
2026-08-24T22:11:47,2.379,115.0,1.0072,0.9359,38.1
2026-08-24T22:11:48,2.416,114.5,1.0017,0.9358,38.1
2026-08-24T22:11:49,2.387,114.5,1.0089,0.9358,38.2
2026-08-24T22:11:50,2.406,116.0,0.9993,0.9358,38.2
2026-08-24T22:11:51,2.381,115.5,0.9958,0.9358,38.3
2026-08-24T22:11:52,2.410,115.0,1.0087,0.9358,38.3
2026-08-24T22:11:53,2.382,115.9,1.0069,0.9357,38.3
2026-08-24T22:11:54,2.399,115.9,1.0055,0.9357,38.3
2026-08-24T22:11:55,2.403,116.2,0.9967,0.9357,38.4
2026-08-24T22:11:56,2.378,115.6,1.0018,0.9357,38.4
2026-08-24T22:11:57,2.374,116.1,1.0040,0.9357,38.4
2026-08-24T22:11:58,2.403,114.9,1.0074,0.9357,38.4
2026-08-24T22:11:59,2.390,115.6,1.0031,0.9356,38.4
2026-08-24T22:12:00,2.408,114.7,0.9940,0.9356,38.4
2026-08-24T22:12:01,2.397,115.2,0.9966,0.9356,38.4
2026-08-24T22:12:02,2.395,114.7,1.0066,0.9356,38.4
2026-08-24T22:12:03,2.401,114.9,0.9963,0.9355,38.5
2026-08-24T22:12:04,2.393,114.5,1.0090,0.9355,38.5
2026-08-24T22:12:05,2.359,115.3,1.0054,0.9355,38.6
2026-08-24T22:12:06,2.361,115.3,1.0035,0.9355,38.6
2026-08-24T22:12:07,2.389,114.2,0.9967,0.9355,38.6
2026-08-24T22:12:08,2.369,115.5,0.9991,0.9354,38.6
2026-08-24T22:12:09,2.362,115.6,0.9916,0.9354,38.6
2026-08-24T22:12:10,2.389,115.9,0.9953,0.9354,38.6
2026-08-24T22:12:11,2.355,114.3,1.0078,0.9354,38.6
2026-08-24T22:12:12,2.363,115.8,1.0084,0.9354,38.6
2026-08-24T22:12:13,2.345,114.3,0.9967,0.9354,38.6
2026-08-24T22:12:14,2.372,114.2,0.9962,0.9353,38.6
2026-08-24T22:12:15,2.343,114.7,0.9997,0.9353,38.6
2026-08-24T22:12:16,2.328,114.8,1.0028,0.9353,38.5
2026-08-24T22:12:17,2.345,114.3,0.9923,0.9353,38.6
2026-08-24T22:12:18,2.366,115.1,0.9992,0.9352,38.6
2026-08-24T22:12:19,2.358,116.0,0.9929,0.9352,38.6
2026-08-24T22:12:20,2.354,115.8,1.0061,0.9352,38.7
2026-08-24T22:12:21,2.326,115.4,0.9953,0.9352,38.6
2026-08-24T22:12:22,2.325,115.9,0.9901,0.9352,38.6
2026-08-24T22:12:23,2.323,114.5,1.0072,0.9352,38.6
2026-08-24T22:12:24,2.338,115.3,1.0019,0.9351,38.6
2026-08-24T22:12:25,2.321,114.6,0.9903,0.9351,38.6
2026-08-24T22:12:26,2.299,114.1,1.0033,0.9351,38.6
2026-08-24T22:12:27,2.295,115.7,1.0097,0.9351,38.6
2026-08-24T22:12:28,2.287,114.5,1.0041,0.9351,38.5
2026-08-24T22:12:29,2.298,114.6,1.0050,0.9350,38.5
2026-08-24T22:12:30,2.307,115.4,1.0023,0.9350,38.6
2026-08-24T22:12:31,2.271,115.3,1.0071,0.9350,38.5
2026-08-24T22:12:32,2.270,115.6,1.0014,0.9350,38.5
2026-08-24T22:12:33,2.256,115.7,0.9969,0.9350,38.6
2026-08-24T22:12:34,2.282,114.4,0.9918,0.9349,38.5
2026-08-24T22:12:35,2.257,114.6,0.9934,0.9349,38.5
2026-08-24T22:12:36,2.290,115.1,0.9915,0.9349,38.5
2026-08-24T22:12:37,2.238,115.7,0.9996,0.9349,38.5
2026-08-24T22:12:38,2.281,116.0,0.9994,0.9348,38.5
2026-08-24T22:12:39,2.234,114.8,0.9909,0.9348,38.5
2026-08-24T22:12:40,2.238,116.1,0.9994,0.9348,38.5
2026-08-24T22:12:41,2.263,115.2,1.0078,0.9348,38.5
2026-08-24T22:12:42,2.258,115.9,0.9907,0.9348,38.4
2026-08-24T22:12:43,2.246,115.2,0.9910,0.9347,38.4
2026-08-24T22:12:44,2.236,115.0,0.9984,0.9347,38.4
2026-08-24T22:12:45,2.236,115.6,1.0055,0.9347,38.3
2026-08-24T22:12:46,2.233,116.4,0.9996,0.9347,38.4
2026-08-24T22:12:47,2.227,115.5,0.9963,0.9347,38.4
2026-08-24T22:12:48,2.188,116.3,1.0026,0.9346,38.3
2026-08-24T22:12:49,2.215,116.0,0.9967,0.9346,38.3
2026-08-24T22:12:50,2.169,116.2,0.9966,0.9346,38.3
2026-08-24T22:12:51,2.160,115.6,1.0086,0.9346,38.3
2026-08-24T22:12:52,2.176,116.4,1.0037,0.9346,38.2
2026-08-24T22:12:53,2.173,116.4,0.9957,0.9345,38.2
2026-08-24T22:12:54,2.152,115.8,1.0012,0.9345,38.2
2026-08-24T22:12:55,2.151,116.9,1.0021,0.9345,38.2
2026-08-24T22:12:56,2.152,116.8,0.9955,0.9345,38.2
2026-08-24T22:12:57,2.140,117.0,0.9969,0.9345,38.2
2026-08-24T22:12:58,2.149,116.0,0.9933,0.9344,38.2
2026-08-24T22:12:59,2.160,117.1,1.0009,0.9344,38.1
2026-08-24T22:13:00,2.130,116.0,0.9949,0.9344,38.1
2026-08-24T22:13:01,2.140,116.8,0.9992,0.9344,38.1
2026-08-24T22:13:02,2.142,115.4,1.0059,0.9344,38.0
2026-08-24T22:13:03,2.129,115.7,1.0088,0.9344,38.0
2026-08-24T22:13:04,2.085,116.5,0.9990,0.9343,37.9
2026-08-24T22:13:05,2.108,115.5,0.9999,0.9343,37.9
2026-08-24T22:13:06,2.112,116.5,0.9905,0.9343,37.9
2026-08-24T22:13:07,2.070,117.2,1.0011,0.9343,37.8
2026-08-24T22:13:08,2.101,115.8,0.9999,0.9343,37.8
2026-08-24T22:13:09,2.096,115.8,1.0031,0.9342,37.8
2026-08-24T22:13:10,2.068,115.7,1.0079,0.9342,37.8
2026-08-24T22:13:11,2.084,117.0,0.9959,0.9342,37.7
2026-08-24T22:13:12,2.074,115.8,1.0081,0.9342,37.7
2026-08-24T22:13:13,2.065,117.9,0.9925,0.9342,37.6
2026-08-24T22:13:14,2.044,117.2,0.9933,0.9341,37.6
